rowname	count
P14407	12
P14900	22
P15005	11
P15028	1
P15032	1
P15033	1
P15034	41
P15038	48
P15042	45
P15043	4
P15047	19
P15067	25
P15070	1
P15078	3
P15082	7
P15254	128
P15286	12
P15288	43
P15373	8
P15639	65
P15640	33
P15723	20
P15770	11
P15877	43
P15977	24
P15993	3
P16095	11
P16095;P30744	1
P16384	21
P16431	2
P16456	40
P16525	15
P16528	8
P16659	64
P16676	26
P16681	8
P16691	4
P16692	2
P16700	42
P16703	25
P16869	20
P16926	14
P17109	14
P17115	17
P17117	19
P17169	53
P17315	62
P17411	1
P17443	20
P17444	4
P17445	25
P17446	2
P17802	7
P17846	68
P17854	20
P17888	18
P17952	28
P17993	31
P18133	42
P18196	11
P18335	44
P18390	6
P18392	9
P18393	1
P18775	47
P18775;P77374	1
P18775;P77374;P77783	1
P18776	15
P18811	6
P18843	26
P18956	37
P19317	1
P19318	5
P19319	9
P19323	7
P19624	16
P19636	12
P19926	27
P19934	13
P20083	35
P20099	29
P20605	12
P20966	11
P21151	11
P21156	34
P21165	37
P21169	28
P21170	46
P21177	20
P21179	69
P21189	13
P21338	18
P21345	1
P21361	1
P21362	10
P21363	18
P21367	12
P21369	6
P21420	3
P21499	74
P21507	31
P21513	90
P21514	10
P21515	2
P21517	23
P21599	60
P21645	18
P21693	4
P21829	7
P21865	16
P21866	10
P21888	42
P21889	82
P21893	17
P22106	59
P22186	10
P22188	38
P22255	20
P22256	37
P22259	52
P22333	11
P22523	92
P22524	12
P22525	13
P22564	13
P22586	1
P22634	14
P22729	1
P22731	15
P22939	11
P23003	22
P23200	1
P23256	14
P23305	7
P23331	9
P23367	21
P23485	2
P23522	3
P23524	4
P23538	64
P23721	37
P23827	11
P23830	31
P23836	30
P23837	15
P23839	29
P23840	3
P23841	1
P23842	12
P23843	83
P23843;Q46863	1
P23845	36
P23847	72
P23857	8
P23862	7
P23865	58
P23869	14
P23871	14
P23872	3
P23873	2
P23874	8
P23878	9
P23882	18
P23883	4
P23886	15
P23890	1
P23893	30
P23894	12
P23898	5
P23908	29
P23909	33
P23917	16
P23930	10
P24171	55
P24173	9
P24173;Q47689	1
P24174	1
P24175	1
P24178	8
P24181;P31224	1
P24182	43
P24183;P32176	1
P24186	16
P24188	7
P24192	7
P24193	12
P24197	1
P24202	20
P24203	18
P24205	14
P24207	2
P24215	23
P24216	1
P24224	4
P24228	18
P24230	22
P24232	17
P24240	1
P24242	7
P24251	12
P24252	12
P24255	23
P24554	25
P24555	19
P25397	16
P25437	30
P25516	68
P25519	33
P25522	24
P25524	27
P25526	43
P25527	1
P25534	20
P25535	20
P25536	9
P25539	31
P25552	19
P25553	44
P25665	103
P25666	6
P25714	31
P25718	1
P25736	1
P25737	4
P25738	5
P25740	18
P25741	3
P25742	12
P25745	19
P25746	12
P25748	1
P25798	1
P25888	17
P25889	2
P25894	12
P25906	15
P26281	2
P26365	6
P26459	1
P26602	6
P26612	23
P26616	42
P26646	24
P26647	7
P26648	18
P26649	6
P27111	5
P27126	6
P27127	9
P27128	11
P27129	7
P27238	2
P27240	7
P27241	4
P27242	18
P27243	1
P27247	10
P27248	15
P27249	46
P27250	15
P27278	28
P27296	8
P27297	1
P27298	57
P27300	6
P27302	57
P27302;P33570	4
P27303	16
P27305	5
P27306	40
P27431	14
P27434	12
P27550	34
P27828	23
P27829	21
P27830	18
P27830;P37759	3
P27832	2
P27833	14
P27836	11
P27837	1
P27838	4
P27848	15
P27859	4
P27862	4
P27896	5
P28224	5
P28246	1
P28248	8
P28249	30
P28304	21
P28305	11
P28306	16
P28630	10
P28631	11
P28632	1
P28634	3
P28635	33
P28722	2
P28861	13
P28903	24
P28904	9
P28905	7
P29012	12
P29013	13
P29018	16
P29131	20
P29208	11
P29217	20
P29680	21
P29744	1
P29745	40
P30011	20
P30014	7
P30015	7
P30125	29
P30126	17
P30128	7
P30130	8
P30131	6
P30136	46
P30137	19
P30138	16
P30139	18
P30140	25
P30147	1
P30176	3
P30177	29
P30178	26
P30744	7
P30745	1
P30748	4
P30749	10
P30750	26
P30843	3
P30844	3
P30847	12
P30850	48
P30855	35
P30859	30
P30860	32
P30863	14
P30864	15
P30870	32
P30871	23
P30958	76
P31057	14
P31060	18
P31063	16
P31064	2
P31069	7
P31119	31
P31120	44
P31121	1
P31129	2
P31130	11
P31131	6
P31133	13
P31134	15
P31142	18
P31224	53
P31433	20
P31434	1
P31441	7
P31455	11
P31459	1
P31460	11
P31463	1
P31467	4
P31473	22
P31475	5
P31545	9
P31547	5
P31548	7
P31550	18
P31551	2
P31554	63
P31574	1
P31600	17
P31658	25
P31660	1
P31663	39
P31666	1
P31677	28
P31678	18
P31680	13
P31697	13
P31801	1
P31802	11
P31806	23
P31808	16
P31825	3
P31827	18
P31828	30
P31979	38
P31992	2
P32053	9
P32099	16
P32125	4
P32129	2
P32131	24
P32134	10
P32138	1
P32141	5
P32144	7
P32153	1
P32157	13
P32160	11
P32162	4
P32166	1
P32173	7
P32176	8
P32177	5
P32662	18
P32664	16
P32669	4
P32670	1
P32674	1
P32677	1
P32680	11
P32681	2
P32684	20
P32685	2
P32695	32
P32701	1
P32703	4
P32705	1
P33012	6
P33014	1
P33015	1
P33018	21
P33025	5
P33029	2
P33029;P39160;P77260	2
P33030	16
P33136	52
P33195	48
P33218	11
P33219	8
P33221	38
P33224	16
P33225	1
P33228	1
P33232	30
P33235	1
P33343	2
P33344	1
P33355	11
P33360	9
P33362	16
P33363	59
P33368	11
P33371	6
P33570	49
P33590	35
P33593	11
P33594	5
P33595	6
P33596	3
P33599	60
P33602	72
P33607	2
P33634	1
P33643	23
P33644	13
P33647	1
P33650	25
P33667	4
P33913	19
P33916	10
P33919	15
P33920	18
P33927	1
P33931	4
P33934	1
P33937	27
P33940	32
P33941	9
P34209	19
P35340	43
P36548	13
P36553	10
P36561	1
P36562	12
P36566	3
P36649	17
P36655	10
P36659	27
P36667	1
P36672	5
P36673	14
P36677	2
P36680	9
P36683	116
P36767	26
P36771	12
P36879	18
P36881	2
P36928	16
P36929	19
P36938	56
P36979	16
P36995	6
P36999	14
P37005	13
P37013	3
P37019	3
P37024	19
P37025	1
P37028	3
P37047	1
P37051	24
P37052	7
P37095	54
P37128	2
P37146	9
P37147	2
P37177	44
P37182	8
P37188	16
P37194	13
P37195	1
P37197	13
P37313	25
P37325	6
P37326	6
P37327	4
P37329	21
P37330	44
P37338	3
P37339	5
P37340	1
P37342	24
P37344	9
P37348	7
P37349	28
P37351	8
P37353	2
P37355	3
P37387	1
P37440	17
P37590	5
P37595	26
P37610	1
P37613	3
P37614	1
P37615	11
P37617	12
P37623	3
P37624	25
P37626	25
P37631	8
P37634	20
P37636	22
P37637	16
P37641	5
P37642	5
P37643	1
P37645	26
P37647	12
P37648	27
P37649	21
P37650	6
P37652	5
P37657	1
P37659	10
P37661	10
P37665	7
P37666	22
P37671	13
P37672	3
P37676	3
P37682	1
P37685	18
P37686	1
P37689	47
P37690	21
P37691	8
P37692	17
P37744	33
P37744;P61887	2
P37745	9
P37747	28
P37749	23
P37750	5
P37751	29
P37757	8
P37759	36
P37760	16
P37765	19
P37766	1
P37767	3
P37769	6
P37773	25
P37774	15
P37794	7
P37902	33
P37903	14
P37908	10
P38038	52
P38051	15
P38054	1
P38104	5
P38105	8
P38134	2
P38489	22
P38506	5
P38521	7
P38683	1
P38684	5
P39099	30
P39160	14
P39161	8
P39165	2
P39172	42
P39173	30
P39176	16
P39177	22
P39180	23
P39187	3
P39199	14
P39263	2
P39264	2
P39265	8
P39267	1
P39274	4
P39279	5
P39280	10
P39285	15
P39286	19
P39297	2
P39298	8
P39304	2
P39305	1
P39310	16
P39315	15
P39321	51
P39325	7
P39332	2
P39334	4
P39336	1
P39337	9
P39342	28
P39346	1
P39353	13
P39356	14
P39358	7
P39359	1
P39360	2
P39363	1
P39366	1
P39367	1
P39370	1
P39371	9
P39376	1
P39377	22
P39379	1
P39382	3
P39383	3
P39384	15
P39385	8
P39389	3
P39396	3
P39399	1
P39401	19
P39406	18
P39407	8
P39408	7
P39409	1
P39410	3
P39411	8
P39451	3
P39452	27
P39453	4
P39829	9
P39830	10
P39831	17
P39836	4
P39838	46
P40120	30
P40191	12
P40710	11
P40719	4
P40874	28
P41039	2
P41052	8
P41407	16
P41409	8
P42588	10
P42589	1
P42593	6
P42596	15
P42597	3
P42599	10
P42604	9
P42616	7
P42620	19
P42624	5
P42625	1
P42628	1
P42632	3
P42641	18
P42904	2
P43329	76
P43337	4
P43340	5
P43341	2
P43531	1
P43533	1
P43671	23
P43672	29
P45395	19
P45424	7
P45425	6
P45463	1
P45464	36
P45468	2
P45469	10
P45470	14
P45475	1
P45523	21
P45524	3
P45527	4
P45530	2
P45531	3
P45537	6
P45544	11
P45545	1
P45548	2
P45552	8
P45565	1
P45568	17
P45577	23
P45578	19
P45579	12
P45748	14
P45753	1
P45771	9
P45795	1
P45799	14
P45800	19
P45804	4
P45955	21
P46022	3
P46068	1
P46118	15
P46122	6
P46125	6
P46130	17
P46144	9
P46187	1
P46474	35
P46837	61
P46850	4
P46852	15
P46853	30
P46854	5
P46859	3
P46887	3
P46888	5
P46889	32
P46890	1
P50456	12
P50457	5
P50465	4
P51020	1
P51024	8
P51025	5
P51981	7
P52006	2
P52007	8
P52037	1
P52045	1
P52060	4
P52061	12
P52062	8
P52073	1
P52074	1
P52076	10
P52086	1
P52094	2
P52095	9
P52096	3
P52097	12
P52101	5
P52102	3
P52108	15
P52119	6
P52129	8
P52598	8
P52612	1
P52627	1
P52643	27
P52644	9
P52645	18
P52647	54
P52697	29
P54901	4
P55135	14
P55138	1
P55734	3
P56258	10
P56262	9
P56580	1
P58035	1
P58041	1
P60240	53
P60293	31
P60340	20
P60390	19
P60422	48
P60438	30
P60472	4
P60546	13
P60560	25
P60566	1
P60595	14
P60624	20
P60651	16
P60664	25
P60716	32
P60720	8
P60723	24
P60752	24
P60757	31
P60782	1
P60785	35
P60869	13
P60872	2
P60906	45
P60955	2
P61175	21
P61316	15
P61320	17
P61517	18
P61714	11
P61887	7
P61889	36
P61949	11
P62399	38
P62517	29
P62601	12
P62615	11
P62617	16
P62620	35
P62623	17
P62672	3
P62707	34
P62768	14
P63020	10
P63177	13
P63183	9
P63201	2
P63204	2
P63224	19
P63228	13
P63235	10
P63264	1
P63284	113
P63386	14
P63389	42
P63417	13
P63883	17
P64423	7
P64426	11
P64429	8
P64448	3
P64451	22
P64455	1
P64461	3
P64463	10
P64467	4
P64474	1
P64476	3
P64479	2
P64483	10
P64490	3
P64493	1
P64499	2
P64503	8
P64506	6
P64517	5
P64519	5
P64530	4
P64534	11
P64540	3
P64545	1
P64548	2
P64554	14
P64559	8
P64564	1
P64578	1
P64581	9
P64585	4
P64588	13
P64594	3
P64596	13
P64599	8
P64602	3
P64604	9
P64606	1
P64610	6
P64612	16
P64614	2
P64616	1
P64622	1
P64624	12
P64636	5
P64638	1
P65290	1
P65292	8
P65294	1
P65367	5
P65556	13
P65807	4
P65870	12
P66817	6
P66948	28
P67080	17
P67087	21
P67095	6
P67244	1
P67338	3
P67430	2
P67553	5
P67601	1
P67603	11
P67624	2
P67660	17
P67662	6
P67697	1
P67699	2
P67701	1
P67762	3
P67826	20
P67910	33
P68066	15
P68187	13
P68191	6
P68206	6
P68398	3
P68567	12
P68679	11
P68688	4
P68699	2
P68739	14
P68767	53
P68919	19
P69054	1
P69222	10
P69228	19
P69346	4
P69380	2
P69411	6
P69423	2
P69425	9
P69428	5
P69434	3
P69441	39
P69451	11
P69488	4
P69490	5
P69503	14
P69739	1
P69741	7
P69776	17
P69783	26
P69786	26
P69791	1
P69795	6
P69797	35
P69801	1
P69805	18
P69811	13
P69820	1
P69822	1
P69828	16
P69829	9
P69831	10
P69853	5
P69874	19
P69902	7
P69908	2
P69908;P69910	63
P69910	2
P69913	10
P69922	11
P69924	28
P69931	10
P71298	7
P75672	3
P75675	1
P75682	3
P75683	1
P75687	2
P75691	43
P75694	8
P75713	7
P75728	16
P75736	21
P75745	16
P75746	6
P75748	1
P75767	14
P75777	22
P75779	6
P75780	32
P75782	10
P75783	6
P75791	17
P75792	14
P75796	31
P75797	26
P75798	1
P75799	1
P75800	12
P75801	5
P75804	6
P75809	11
P75811	1
P75817	2
P75818	10
P75820	10
P75821	11
P75822	10
P75823	23
P75824	3
P75828	27
P75829	14
P75830	19
P75831	8
P75838	9
P75839	5
P75849	11
P75853	1
P75862	1
P75863	25
P75864	48
P75867	23
P75869	1
P75870	7
P75874	12
P75876	21
P75913	29
P75914	19
P75915	10
P75919	4
P75931	7
P75936	1
P75937	1
P75946	5
P75949	23
P75952	7
P75954	1
P75954;P76193	1
P75957	9
P75958	8
P75959	12
P75960	18
P75966	8
P75968	1
P75974	8
P75975	1
P75989	7
P76001	2
P76002	14
P76004	18
P76007	8
P76008	12
P76010	1
P76014	15
P76015	22
P76016	5
P76027	32
P76034	24
P76035	18
P76038	2
P76046	14
P76049	7
P76053	5
P76055	15
P76062	10
P76073;P76154	4
P76076	2
P76086	11
P76097	3
P76100	1
P76104	25
P76108	11
P76112	4
P76113	22
P76114	2
P76115	16
P76116	42
P76121	4
P76128	8
P76141	3
P76142	6
P76143	14
P76145	6
P76148	1
P76149	19
P76170	4
P76172	1
P76173	2
P76176	4
P76177	33
P76185	1
P76187	14
P76192	4
P76193	17
P76194	4
P76204	1
P76208	1
P76213	3
P76215	1
P76216	2
P76217	4
P76220	15
P76222	3
P76223	18
P76227	1
P76231	3
P76234	4
P76235	6
P76237	9
P76243	18
P76245	9
P76250	8
P76251	10
P76254	1
P76256	9
P76257	5
P76268	21
P76270	13
P76272	28
P76273	8
P76280	1
P76290	16
P76291	18
P76297	1
P76298	1
P76316	26
P76318	1
P76329	15
P76330	13
P76339	7
P76340	7
P76341	4
P76342	10
P76344	19
P76346	7
P76372	22
P76373	2
P76389	9
P76397	11
P76398	4
P76399	3
P76402	8
P76403	31
P76406	6
P76407	9
P76418	8
P76419	1
P76422	25
P76423	17
P76440	8
P76445	2
P76446	9
P76461	1
P76483	1
P76491	9
P76502	2
P76503	11
P76506	10
P76507	8
P76513	3
P76520	6
P76535	14
P76536	23
P76537	10
P76539	8
P76540	1
P76541	5
P76542	5
P76549	4
P76550	16
P76555	1
P76558	84
P76559	2
P76561	7
P76562	8
P76569	12
P76573	2
P76575	5
P76576	18
P76578	85
P76594	24
P76621	1
P76641	8
P76658	37
P76909	3
P76938	1
P77044	2
P77148	20
P77150	17
P77161	1
P77162	1
P77171	11
P77173	19
P77181	8
P77182	8
P77187	1
P77202	22
P77211	1
P77212	24
P77213	15
P77214	1
P77215	1
P77221	1
P77223	3
P77239	1
P77243	1
P77245	2
P77247	20
P77252	7
P77256	3
P77257	1
P77258	15
P77260	4
P77265	4
P77269	1
P77272	2
P77279	13
P77280	3
P77285	6
P77293	8
P77295	2
P77300	7
P77301	1
P77302	13
P77304	1
P77307	5
P77308	1
P77309	3
P77316	4
P77318	6
P77324	1
P77330	6
P77333	4
P77334	3
P77335	6
P77338	29
P77348	26
P77357	3
P77360	2
P77364	6
P77368	2
P77374	31
P77374;P77783	4
P77375	1
P77376	14
P77379	1
P77395	25
P77398	17
P77399	13
P77425	1
P77432	1
P77433	8
P77434	34
P77444	21
P77454	8
P77473	1
P77475	6
P77485	8
P77488	32
P77499	20
P77504	10
P77522	25
P77526	6
P77529	10
P77536	3
P77539	1
P77541	3
P77544	11
P77552	17
P77554	19
P77559	3
P77561	9
P77562	11
P77564	1
P77567	2
P77569	12
P77570	11
P77581	14
P77596	1
P77609	2
P77611	20
P77615	5
P77619	1
P77625	12
P77626	1
P77649	17
P77650	1
P77667	7
P77674	17
P77689	18
P77690	10
P77695	3
P77704	2
P77712	4
P77713	8
P77717	7
P77718	34
P77721	14
P77726	1
P77730	2
P77735	26
P77736	2
P77737	33
P77739	14
P77743	1
P77748	78
P77754	20
P77756	13
P77757	2
P77766	3
P77774	26
P77775	11
P77781	8
P77783	36
P77788	1
P77791	9
P77795	1
P77804	52
P77806	8
P77808	18
P78055	9
P78061	1
P78067	30
P80644	1
P80645	1
P80668	4
Q06065	9
Q2EEQ2	2
Q2M7R5	4
Q2M7X4	4
Q2MB16	4
Q46798	12
Q46799	1
Q46800	5
Q46802	3
Q46803	1
Q46807	1
Q46808	1
Q46809	1
Q46810	1
Q46811	1
Q46812	1
Q46814	1
Q46822	4
Q46824	1
Q46829	39
Q46835	3
Q46845	18
Q46851	28
Q46855	7
Q46856	25
Q46857	29
Q46861	11
Q46863	7
Q46864	9
Q46865	1
Q46868	9
Q46871	16
Q46891	2
Q46893	16
Q46906	1
Q46919	4
Q46920	15
Q46925	10
Q46927	6
Q46938	2
Q46939	5
Q46948	10
Q47083	9
Q47146	30
Q47147	14
Q47150	5
Q47155	1
Q47156	1
Q47537	1
Q47622	16
Q47679	10
Q47689	1
Q47690	10
Q47702	3
Q47710	5
Q57261	22
Q59385	28
Q6BEX0	1
Q6BF16	2
Q6BF17	5
Q7DFV3	2
Q93K97	12
P05707	1
P08550	1
P0ABG1	1
P0AEB0	1
P0AF06	1
P0DSG8	1
P16701	1
P23484	1
P31068	1
P37646	1
P46923	1
P50466	2
P52614	1
P76361	1
P76473	1
P0AAK4	1
Q2EES0	1
P0ADI9	1
P37639	1
P0A9V5	1
P39405	1
P00888;P0AB91	1
P0AC65	1
P0AEV4	1
P05824	1
P0AC55	1
P38035	1
P16432	1
